id,screenName,tags,avatar,followersCount,friendsCount,lang,lastSeen,tweetId,friends
1526057683,Tragic_Slothxx,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/764379466118238208/_37NSpn8_normal.jpg,222,186,en,1472258103279,769298076359991296,[]
29294774,ssourant,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/707651981096013824/OaEqvP7V_normal.jpg,110,109,en,1472250097891,769293921360850944,"[ '727283931674857472','717552486769238017','246885577','780722634','1467739591','3001472331','1648438279','2561821178','3391542023','130682467','298162238','348782244','2187569292','2755294139','868787264','3419204832','28516964','742463826906382336','586073466','17471979','1698040651','609266333','17936793','39596022','3220540244','21584070','51473146','216431630','40255499','2996566759','3327472368','18625669','552811339','155705264','3131922349','179745270','132533271','194416792','2715786499','278660000','261297361','15485441','16712746','221412285','59325073','1861929194','3117151125','410193450','1154072965','2951869677','118960689','27260086','53518563','17243213','184587755','335540047','2988727565','2246571052','2335280336','2712702513','117501602','10422602','37111268','948504474','874848134','1899150066','1837384249','115093438','1222875848','896768450','625750916','2302501171','156024255','2549252930','721489824','1936519272','114679972','462648181','53338746','86126444','2431984161','129845242','2769147891','117662694','435400449','2334472154','2422722642','2724673215','368662246','19989214','2631548374','423424472','274728937','17919972','19690116','1542509102','79650494','16679529','703652804','94210804','117177584','277653617','106837463','21501004','319395966','31584502','29462532','90167026','94594515' ]",
2557640568,brooklynn__s,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/697095878813753344/8yt1lz4w_normal.jpg,112,111,en,1472250121075,769293930797989888,"[ '713547765721206785','22080148','153178686','2639317916','2336053363','4491406514','711988883412484096','1180989056','431429137','1654450050','1970693172','4808230212','20630639','110365072','514824859','361283407','413386786','3237687592','2983295300','1682467346','4281158594','3248136122','1005286309','2688763964','251184067','25073877','1484091132','1155052380','476338341','288466745','22639627','19402664','1411470840','2808663432','1235035429','2282906544','17919972','3488316679','262794965','526051369','3302315893','380187267','629013273','3317958534','2261815944','24984517','135564944','17224076','1473631044','546419431','1268629471','826442293','450424525','1027492483','2292134664','342926564','476926112','945002329','241382835','259596365','3113132961','42038849','1036517605','523879534','1070073998','27698202','766975556','26257166','2901958050','2750700478','100220864','1192404870','1353470077','16193578','2757786729','1535300635','1222843658','1131573991','597052453','477394658','998708118','781821872','206457340','366967875','1133072852','321831922','2336884220','23642374','1152279248','234556859','19725644','2290571965','473517168','1312757503','723154466','2272276141','25521487','524947873','855884162','155659213','512613427','385501481','855702296','1321011716','830274380','2227688634','39538010','926729292','635782972','527926086','909601297' ]",
3789551008,allwedofranta,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/764882699748270080/lUs5BrFn_normal.jpg,556,109,en,1472250209343,769293946145112064,"[ '362690237','4131175579','746156453723922432','743533533189259264','23200123','762532744043921408','4705747584','2757585585','3093339318','2165279363','140209395','189608735','743665341398585344','609876747','3368001543','4833457355','756606099864903682','2245612499','2527345614','752231602864791552','700648266266849280','727310903259983872','711596578696404992','747080201499197440','2369146668','438959686','4265777391','234084173','711614079044034560','3087792809','729058439788290048','599920430','3167298057','750737693865185280','710865559814938624','414003106','3600186612','4657554256','745820732182138884','156419602','2929050954','779898205','2207924739','3350883269','2671515384','3233096251','775256982','3219816204','719196821155778561','4862281238','443151451','254261735','726174976198381569','276850673','27762157','2543990881','85714856','3347096729','1838037758','53690751','273138340','625122448','27396146','1215680610','21111883','701607056','4851852719','76621593','586136477','256262736','22585392','34507480','4213164327','134954857','2999967890','2935762452','73992972','21447363','184910040','45266183','473099336','2784698397','3105098849','162878430','339596853','1265136074','49811878','112417862','85260994','539555191','131283008','66699013','68884124','53338746','61003804','2957084955','45494617','308297673','139539038','73171449','180949358','14222536','267305045','302841137','468957900','116639317','18588279','1434154795','39596022' ]",
197981453,milawafers,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/766695446425186304/J8C96999_normal.jpg,163,108,en,1472250370788,769293974687195136,"[ '598946691','325532196','39364684','1589828544','262336624','4886413917','2228603363','2195381390','803517367','919757526','460508231','70793462','4038362244','236699098','1935983946','1973354066','250353805','586975069','578430505','2711192970','1030707884','4223040807','549510421','30589356','1372975219','3411115755','161577048','3079657491','424573730','169788878','3140312780','739940858','590203395','944616331','2981738938','121285544','2996302913','54428124','2770422879','2913981940','53991006','2742173745','542061857','19879313','2721134129','81497643','2649153621','614793762','860311358','2636748070','1194464570','508122861','486127494','736758252','2492494708','1217098734','2347694396','2241629042','2241716239','1042951051','2202629679','1898120630','924454826','389098278','628588174','331251907','1716642198','509192828','1684444356','1480638907','1109701998','82726142','21526685','398949396','547239186','758296393','193835017','353819849','24434429','972634748','387837159','348564674','92670422','45266183','30686649','23544268','352766967','427827032','161797667','263889835','740929963','270901752','605709563','258534295','72675309','31243037','535520141','297486668','324749332','54073394','393357453','55715852','231916981','261021195','254553237','20565284','114841168','97566975' ]"
2574579695,FilmFiends,"[ 'steve rogers' ]",http://pbs.twimg.com/profile_images/509598478100463616/9IH6zWHS_normal.jpeg,152,103,en,1472250524042,769294040160350208,"[ '234487280','1716868410','564868949','284853222','22490294','2808556611','2808556869','314482816','62290422','301051031','108433144','2742353285','2777381396','335536844','16984657','2400366031','106397338','391037985','1714038282','840511075','156274507','314483196','47786101','133880286','580097412','47285504','27042513','65289126','75097609','191561031','476908451','18173624','1870110487','280796376','2205602024','15687962','262050746','1641030396','14696408','453672632','5988062','46598192','972651','34507480','7614292','14920785','17057271','116362700','20632528','7885972','17783278','115485051','69135840','8936082','14194635','1290082680','11350892','6154322','17525171','87239242','16369697','234443392','7001272','105715305','7539892','18827700','56773228','17547378','52613032','1440641','130991061','262454289','14541151','29756339','21219827','33597201','18090782','17446621','6047912','161866602','109303622','28205458','117848769','23027237','113134752','296038547','50515656','43289545','202396203','76256268','247560825','17350250','293850289','293722201','23504870','28061932','31353077','23544596','18948541','72644483','6480682','91390383','20015311' ]"
1666510339,monaghan_emily,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/769268126794080256/NdkF8GOh_normal.jpg,167,103,en,1472250535241,769294056535027712,"[ '768971447444312064','768413695491895296','439400459','4115665389','712061019489579009','3251127373','2663663596','555356039','2307167426','3330515638','3370847711','4079966716','2793196689','2847320307','2242347790','4230835265','2463622536','2611938648','710904527709466625','4228037788','3386594111','2270803814','4661255308','4816208961','4608662549','4242776549','1857947658','17857043','933481387','542187379','1322971344','30495613','612175389','3291704684','181572333','315150746','706538065','86980320','3313950789','157140968','2781958913','3092437216','3130416538','119957866','2296231486','3050941313','3030466807','2983151343','2801095954','2957016629','2942379889','2909299966','2909513607','999294066','1542283278','2872831216','2629923471','2827694967','1226313914','709219262','2734230177','2330961177','2491009708','1240071180','2728628931','158503161','2726688807','2332392740','851691800','1915147441','2532062086','2349130861','563120164','1592110346','554209134','2515579174','2582926193','1270636813','846474500','2451982196','2493002896','2451504168','2444793037','2480339771','1869713958','2431146248','2432830621','2473977305','2470382399','2194257706','996108666','590316888','1205521021','1592133781','362698898','1537700930','122527686','49447378','411163763','738866515','2169928367','1332409008','515031014' ]"
28903513,human_heart_,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/769249575316156417/4_3ojDYu_normal.jpg,172,107,en,1472250653755,769294101661515776,"[ '3282702576','3294641278','631577690','2839430431','700979136848744448','175080797','633279674','15757699','2266525715','59807907','25450798','11807272','275686563','30261067','972651','1344951','80687653','18785677','2732818747','596607831','783214','2421086966','455951343','2681692496','5162861','38857814','2420931980','1209608880','96879107','506940146','2896294831','20348431','550106752','169686021','2915024199','373009957','20817479','211992333','19682982','13049362','2673251566','166205761','242815672','863638866','729169855','34722728','213347258','153848738','16571527','191737201','18590690','592004194','80706281','20753816','1969536205','444913649','1530122682','309058349','326889905','39271851','116332129','102443435','37338814','109973880','223738349','900610316','19658706','21545643','854990730','14365873','16596589','108176808','18904436','14372486','22811432','18988304','40744832','14098533','17174309','22117118','11928542','37114136','16582578','17486893','22970727','16167679','247389196','8943','39551204','5980812','211984328','325985118','2890961','19520983','111073562','224703063','257042996','61123704','211994828','69367470','22392838','18018742','69964783','18825961','22412376','135402735','56021354' ]",
377581089,Tipstoheal,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/744713523138289664/3mnBEI-d_normal.jpg,250,110,en,1472250683961,769294110176018432,"[ '759981838425292800','722114848427933697','52544275','22497729','1423225123','707384884801576960','887660666','118845216','2560420130','29458079','51241574','4843103009','16145875','25073877','218950362','21360280','1095558246','1933042237','3039361162','19939596','2972122917','104267638','2474086111','80450077','17061263','312800783','36470091','250785945','15513604','2414692970','132568052','2471187709','21410757','1466215933','221408427','423623786','1083785826','356068322','417495602','1343884266','50136876','1239671','232210202','1443771547','988176102','321517519','34419095','31515966','419195245','62391915','16194018','305189402','17994289','28847009','25816369','6017542','197938702','25093616','386102595','401092756','54682125','11274452','18478452','26747051','262326533','28608455','38489678','7749102','11590282','234531186','1367531','45884548','22195223','42637316','6519522','48110818','59370946','23801638','135259568','18170896','15368404','25116052','146569971','33880118','18249897','25950355','72665806','201347188','73166720','15918020','9624042','20272531','43348496','9229672','369140569','59577682','64816742','18181895','25107150','14807541','336764406','1916151','27922157','52426212','147988086','27295244','18192818','14282672','158396052','7879202' ]"
735657368202121218,BELLA2LOUD,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/768295637162926080/YwJsT2Ky_normal.jpg,310,102,en,1472251613500,769294358390734848,"[ '750381789349343232','719937973844717568','768492799377354752','767990914212061185','753769156139360257','766795607608524800','736842195135664128','766677640333983745','735888579944144897','758858778162761729','763894823786913792','4899587453','755924739986558976','765333294443474944','765568732076896257','765456359689220096','761630833752969216','704487276873560064','765236262932508672','2886829813','764667554115629056','745737470277476353','2869623325','3243787085','763855666716868608','2941188563','762125832722808832','761706123749629952','733753854131572738','761027188372090881','759228153441189889','739312562458632194','742581230370230272','3138335910','3001432972','747630723956277249','4866014147','724412048176762881','724721427673419777','758106190865838080','753697494152810496','2899832053','757675937513078784','757376250738380800','4609197138','756554260062625792','746216473866035200','701495056478429189','744895165781913600','735279368520355841','753674275492499456','753448880209924096','739642069325471744','752996979177914372','3872800154','4836912611','751282373858177024','750788678889279488','750746464859463680','707115938403880960','3296027161','750363062918639616','749437867881959424','728415983853969408','725770060724363265','747908559464128512','4350340153','4694379253','728797215364354049','744648872291622912','742616630245634048','731227178990505985','743647197489676288','1486042572','3433309726','742863007101902848','741984098596442112','741129484959666177','740664361677643777','734289698625986560','4848135973','739832065684824064','3303929368','4799853007','739325516705062913','726535208917422080','712542930964234240','736704238844293121','736723459145793538','736741368349876224','735653395873292288','4218824654','735822885038739456','721012880917663744','2902813343','735694984578400257','732991107131445248','735662578106408961','703089622256128000','735661808942518272','735113762596917249','735567704925540352' ]",
1289960826,aubree_dolkey,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/760187555438551042/ZuHfW0eg_normal.jpg,114,109,en,1472251704717,769294397334777857,"[ '717922380002123776','731007289985880064','954667704','261413944','22387824','131072390','271250951','131024806','2223592103','216589761','51183534','153098292','1374375582','2440063854','47285504','580097412','45709328','3241967302','629061229','234913691','1005284010','2709527586','51302791','77153736','14981984','239528739','21526685','1547290333','2156278138','2156299840','724223456','50471730','361565284','19171163','125103240','325306055','2964654591','168778996','30892730','27970832','29442313','3241286070','283291943','66339576','485370684','471327416','2893511188','147973743','221412285','16712746','759823321','134517120','157350284','3034432560','2476544382','489065606','730143354','2924484956','794574836','3407769339','3325068258','2194737535','1936114418','3409831509','3031529655','898124258','3293827014','407261533','1258398914','2382036448','2774368591','394746333','90420314','433429172','562381032','62591681','16409285','25460615','379408088','360960110','613957680','53338746','23151437','1069926750','2909637469','502135911','20630639','241382835','19879313','31312972','1059182898','21955058','211314838','716901834','19748674','20188930','18588279','39689218','17587207','14222536','37972440','40059553','402146669','85452649','534803888','479371480','429570086','435525090','60050843' ]",
4095928994,DesMadrigaI,"[ '#respecttylerjoseph','#justinssextapeleakedparty' ]",http://pbs.twimg.com/profile_images/769566198052769793/tsap57Sn_normal.jpg,332,106,en,1472383124822,769294418050293760,"[ '617749938','747186903410159620','2787597903','3262908504','759447790418272256','701836044036153344','761659467519983616','2746584586','765730023756042240','716763238373965824','766290347760685056','542087503','4872769872','715250626209452032','721728020474507266','755581322819543040','761278341731213312','767209823847014400','3036931804','766172016194023424','223047786','2607163646','766286780723236864','2599012991','715762844134948864','910874659','18588279','1873398656','764540805256126464','779898205','418362046','2790240231','761384047964778496','2868230705','739682845','735256781635608576','4839512705','285510624','3399167292','2923112877','1895472955','1896902796','1308438884','2652490454','600469298','2450567083','534224711','716931838422433792','119182096','543698598','2956506937','2972060043','26580482','2938318451','2852730793','3281158502','296563624','3128018975','2619893052','489847673','2307590660','2246822456','3226714032','703372274255196160','724293891579498496','2360331231','715996797798367233','1686958160','2534563361','2760238098','752833422','1541087046','636292021','2723677583','2330394372','4885714846','3411571841','2894087028','2707837917','2367740510','3281404782','2725507835','3863788336','714436653','2946796514','2978122480','3244553545','4912032873','2621278636','2598875214','2443022311','311801766','3310287692','2889252456','450300235','1363389247','586211538','269452119','3280241167','2940405492','1125657884','3896056214','4836844993','2987488561','2830564761','1611635503' ]",
737849810326294528,joshhntylerr,"[ '#respecttylerjoseph' ]",http://pbs.twimg.com/profile_images/766531392976986112/R4knLB0U_normal.jpg,126,108,en,1472266476421,769294411138236416,"[ '716800875570667522','1252424346','753426461881733120','471049191','3770765304','2839663288','762018351543488512','2745150746','704643847058403328','752760006227877890','3282696620','753795740141514752','755224026813870081','2373236919','716302021804986368','2163402053','750460283857108992','1601611910','1390732117','737322806556299264','4280824759','745995136220307457','4928391436','731954451448102912','744643617327833090','3051443939','729157615356350464','721494266745200640','3254229024','3945652872','727026371118043136','4296897868','3416918517','728062633585352704','335034634','175463068','294929355','2974974455','718893650659422208','739485012635045889','3423519238','4671173790','700863305301278720','702619072085643264','701754288737943552','731181734885240832','307197057','4594776258','4670286823','735795332114681856','53346601','316698998','1526268234','739230918066507780','349519690','3146043935','4319447115','2326382014','4077210585','2498291236','4563527352','4636067714','4689229064','708766517928701952','2691964350','3096525595','4670970554','2208210307','702290427790155779','3436174101','2795067542','3396698920','706968962790100992','721654690291650560','21662983','371557602','75302085','45400037','4923691703','4144239088','18996905','16828260','249690106','499113885','91400830','140176230','451819678','145291640','264339895','2316264336','4107664444','3796098492','4122968789','2593252143','3598076368','3105626928','3400900126','3252651503','711651629838295040','3141838311','3159502660','3237343437','3192761355','3094484804','1659312505','59325073','221412285','16712746' ]"
2752956554,zaythegent,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/759812007113613312/ODeLSGnK_normal.jpg,185,104,en,1472251807260,769294444462018560,"[ '488908367','759577098','2971526787','1460935927','766811169369784320','3400905317','3051597591','2596684992','765721697949392896','758921939264024576','2279999852','2861558951','764626691188596736','1017515348','863706594','2710486681','1370712786','2180164541','4247166261','223047786','2567728179','1330567584','1609868738','4309886776','2148994564','425377572','1041349808','719308390405578752','733646722916814848','4883614521','3981408496','2307398228','1586502342','3689261548','3331808393','257221288','2240003760','2212444970','3229354084','3540099443','2905696881','2528086446','2321146288','3227584962','4875580953','2301573020','2556635548','3304363576','707742944267096066','2233520112','1446902870','2943094894','2568763000','296586312','710301113308680192','4159684942','2366447090','3227744461','1104065491','2303068464','1582661401','2321554100','4585627335','4649944572','2295924911','2448700846','2711642957','2920953776','3932898135','2785020074','3426215104','2725041300','2956181123','1595133642','2301473196','2717368324','2295892468','3226481157','1490765995','2787635691','2897157475','2886702241','2583249759','2303226151','2880140338','3357239188','707538751468277760','4878412696','3921542837','727164575775215617','731463750209949696','705672985','3392385699','3288604508','2657526881','713621260','3726512671','3410877561','3777789555','4091567307','4400679149','2738254870','4648818435','3381901935','732405589523959808' ]"
2266777848,morgandlayne,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/761368242589949952/j1uHIPG1_normal.jpg,184,108,en,1472251900706,769294489743568897,"[ '4605887774','3636173482','705150352052637696','3235761776','3913020723','570295463','2796777920','3040808315','3012938229','3473227757','4196983835','3335105981','744969655043776513','2360459340','2782909136','3187080463','2611902642','2189503302','4834165391','395104995','2612227556','512701610','1531196006','3656851953','718436085542625280','717456725335355392','714673325675585538','3104894680','829855196','1246648350','1629383850','564137604','1020807216','538561555','1239934459','266336410','335028779','1213544450','4831755491','634980764','708526415','3825640395','2863560805','2440933473','351153154','1255969838','2806746667','2642920472','518798354','3394656569','41456792','3289390240','3625509977','2832227361','316512853','1343420443','242553797','3247600267','2861137526','294326953','1051107253','1603350432','400910989','1883820978','1128915914','3242050743','2744663271','1574895817','2540476166','2913862788','3069989928','2562605941','1026667615','411159577','2952581411','1199371470','3075906463','1576281090','1161612505','2875761135','2874520999','2324401044','2760685946','3019317431','2305568839','2761391832','463144514','2978295399','1242661681','2968611917','2907476328','502343900','1142789365','2695339811','1164649747','2310548385','2738871937','2757885227','1018599516','451219045','2380754758','1592341218','238624169','2265561837','415856453','2367361352','616311059','392075323' ]"
341844807,colorsless,"[ '#respecttylerjoseph' ]",http://pbs.twimg.com/profile_images/768555473096155136/FNLxO39Q_normal.jpg,3795,101,en,1472250857100,769293961194196992,"[ '755188716449198080','3063662197','762840274481451008','756195116','2858080767','3401997251','3127217131','403246803','3245502726','1084584871','382932915','3342298491','3410487019','1573669320','155939441','624200940','1226794933','1938416161','3390249713','1560488802','2765326843','497777669','1459481718','578225615','1422924240','3192971410','1607252780','172911627','1184851118','594720458','1683872340','1425581874','405074157','896344328','2332621710','1927886952','348246518','2876079224','458935220','991765308','1222614212','632320622','528807795','70179168','2769866586','996296755','2915628352','741642134','2746130640','448048567','98554973','2760593225','2711608411','591546186','2610041104','74452613','120689778','162479250','2333871216','550899573','1732438986','1250543088','794889998','1890417834','964987350','313607212','1162571347','618475905','379903265','1206470334','809786066','1518207036','120917005','629049519','1679430200','550455757','264959811','325271009','471049191','1620871560','31193919','2403046228','1480877238','1107916987','623752332','613603705','271027125','286573895','349390574','989985073','1568652416','95741502','543811458','608035553','366739144','312360521','66664787','1435576514','356299990','280104776','181561712' ]"
500978653,SharonLTurnbull,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/721397852736499713/Zye51L1Y_normal.jpg,143,108,en,1472251967337,769294520513073152,"[ '2970150603','33566698','126408162','2980282027','4751455140','3322377710','906077648','741651386740420612','14198711','1119641456','391095925','34573631','14389031','1096145528','110439411','260741931','166035887','137000184','179591272','377984080','236304191','3664144034','2816374013','20159273','18556453','255751335','8457092','1265277866','111678649','15165327','279283149','20702724','2279396168','2669629350','2212038460','1093074182','1598262252','1462291885','186154646','2155368667','16866956','519735270','319859490','46746346','274025365','1576214827','3141841','579434049','1901372287','418710576','1392411229','31170648','1372425138','594864368','1531249044','1666090434','1651043707','1900491680','1926598338','1639189704','503295768','802554096','202789271','1546517149','30280931','318062176','1128804439','1050537392','475949436','570878066','948115772','561356001','1134527545','1004853667','221366366','57408309','564872964','834287358','552009671','313327750','611208343','53402105','332031052','185428966','50800784','558264562','560336616','298867250','29509446','402264438','318639299','360830914','19114767','171125539','93443635','53204339','104576309','45610420','92291206','126206933','111383433','346584705','257456495','51718077','89702517','32896194','443002064','357769792' ]"
4124681179,jxssicaa01,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/769025117053657088/TIaIlb6b_normal.jpg,108,111,en,1472252262305,769294638586925056,"[ '2586522044','758497829539033088','2771507966','4214879123','734452725690163200','1877451307','730870951496187904','2556043865','2667965838','742508688859009024','711549377756594176','4296874886','701559412121403392','1416037543','3463339212','1036767240','4125284352','3307391947','2213262729','1611967813','2751287456','2700077657','762501775','2556132578','2198190568','2526522540','1173741648','3218794568','1882024585','1606501886','563073068','249407164','2171492894','1895182651','1002177140','4763094979','725125220827176960','706883717805973504','3038255473','4660318764','4291501937','4228722015','707185706','1619778379','2656266344','705561719','4561352011','3100186789','624593265','1066788926','1442234156','1306224084','560605279','1499764514','709411863977545728','1323295531','711027896140181508','1493947766','1240105844','702883647246872576','1912898516','497123512','2871601412','1663693278','2861696574','2830758374','1104068672','717342508942958593','2271968395','4147935674','2390148654','2701180388','712810769927184384','1665613488','2309172902','1056841344','712317904851640320','352857665','2820747230','600738930','4442554215','2790149732','2785175736','2691813067','2610448236','4480936639','3828342013','3196766077','2300263272','4694253918','2598690222','2919766828','3140838980','1506698670','3613309280','4617821839','1724629482','2775459643','1565118312','2456575597','4052088254','1970051270','2784913010','1541954719','1606242956','3065856200','3116746527','997631586','3178165615','2237237175','2993795688' ]",
343652032,BigEddySprings,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/768556161096310784/WcuS4rGn_normal.jpg,153,112,en,1472252185980,769294594584436736,"[ '29932040','2874493975','752691567517851648','2412992420','4892729170','14787827','1403728178','854013024','958771700','2352361094','4914017135','24052029','2955892053','4269270207','3012636326','14336622','3118655132','456195446','227095437','18635333','202225953','97792196','558086270','395105832','34180453','348711918','1966086542','3159528923','315795783','2927255000','58349321','3152079967','2823204486','3168018542','69370772','584157925','40719713','26089999','2899647815','32520161','3031835933','2349264444','1578932334','316062008','21100574','499772273','1090661280','2829136309','2975650054','2914817753','570202211','2960737384','522415113','35028566','904517898','68422731','2298911384','2856154189','197091721','2348922044','18361918','64529727','223668930','17001543','83515251','152844414','627681527','1898863645','2846551182','719405848','81941432','57864603','155019162','14362017','1635889765','2800856822','1616779057','292685628','337246670','410475267','373389822','363342958','827473956','2157350226','42790181','170071850','188603693','127628057','22815383','1007124158','26281266','731310764','786149089','55717131','308545517','35288320','308695505','78323342','323590083','1463215820','362279074','238627761','323815695','51267310','323243128','599773046','997936633','66808717','21790466','45744109','375120396','17662526' ]"
2952551649,MossEmilyy,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/755768265884872706/6hN2gQ-4_normal.jpg,123,109,en,1472252209503,769294608081690625,"[ '2605756661','344974379','760513646','2354128850','744271731863465984','870991009','723689643401576448','3331834942','2574048398','1387350380','4154372571','4198752623','461705820','1854809155','3425066907','2900426395','627994584','2308921803','727262197','2723005463','3301168635','3346238152','146228758','839026243','622553496','1950063181','2832378726','242792271','1902155484','158830260','1018826233','3017766637','50841202','2200634694','581439589','627984151','701606279','2329588892','588073719','362559925','1289658361','2584658958','988065253','498177610','203083495','219049532','1027468086','1439841780','529530380','2735662941','2199969103','139399835','396086694','488242107','2218939088','2880443900','561335143','189283341','154280090','1923621486','2419975303','2284073250','939581263','1258115412','2378863998','2483815057','374329632','1523041668','2373037092','122828859','2506105016','2485484543','57252033','56926440','48448602','27579430','597888148','227106745','629688144','51323171','273201309','354036538','1863816799','1058610415','2530448047','760871108','493667573','71695657','445113703','2274071789','812241595','2359388608','1273517126','1396161031','2577269732','2187256923','748283870','2236896698','2341230160','1619078126','61921043','26358071','994245086','2861171108','549895830','2336792021','1646722759','2347851819','2448212959' ]",
387312557,KarlLittleboy,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/748916419396530176/i2_WQ1NH_normal.jpg,197,102,en,1472252249526,769294629254656000,"[ '85192957','766203246939607040','11740902','245748994','28207516','3108351','82097756','497248785','318324310','597581968','380532180','14242963','19451989','1404369216','110465170','18630659','17266725','17825445','14800270','197962366','1855247881','155927976','17843373','15492359','545234442','47148651','3186292392','2348727199','87763148','3247497561','355785739','556838274','452209980','597669719','221732903','716377180','91127713','54009438','166739404','422159495','730391958','254193154','331003034','619331146','330403152','2414091698','347805416','202313329','958383487','73990605','332314698','1210406359','2159288615','244166290','116466859','392792631','1740820489','373046909','344982264','1707855049','618335723','465864569','124547645','159071327','351570151','873950538','1886441600','1667623687','1023072078','910238730','773504952','104914143','229452742','495462583','188702099','238226101','236757959','618028339','40235323','270377524','581852720','471287735','529591085','478763748','323454139','206156860','53205575','237807487','239431603','292870139','486438995','223653932','68745483','347445668','245527509','22471827','458505030','75280997','307987936','363334061','329569705','78980809' ]",
1578376772,alyssaacairo,"[ '#respecttylerjoseph' ]",http://pbs.twimg.com/profile_images/768223479053156352/YZvSqrDP_normal.jpg,541,104,en,1472256509322,769294098079637504,"[ '754232724','4159407377','3174643211','3633997336','1104080407','2666839646','39689218','310687757','2743113943','3074367829','3711826757','131024806','22387824','2272035636','1052081802','2732587815','2686356583','141944292','731705230874816512','3591836117','18236230','710626697402564612','3127977037','14163722','2380414697','3305350940','18028996','4551406764','2262351026','18588279','3161475286','2524183656','27760317','4116262709','4455291375','2621110137','1372975219','812449542','2460461425','83074283','37338814','624953558','2578821161','249484495','3105826730','3105693504','2702088471','273138340','2898099355','2193433047','2907891329','2337739514','352689883','37814749','29525723','291547392','2377918986','20524182','3403557712','3265510495','2944796380','626871046','393488321','3091619154','255388236','238834602','2984884655','259079404','1716993313','17022842','5695632','2411676110','180951932','16712746','221412285','59325073','1873398656','1059411756','2538139177','19341413','243287822','1239981984','23670204','2722068532','173885254','176566242','158314798','105119490','181561712','84279963','772823749','2314910538','18307793','108361327','6207392','217518231','28206360','66201148','75413335','66439253','28721186','26098254','135731468','559662296' ]",
1973364464,yazeedbadr3,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/539559531282706432/PSHVYrnt_normal.jpeg,341,112,en,1472252454087,769294675190620160,"[ '1973401962','1972065858','1973614819','1973433308','1973518830','1973459468','1972767985','1972977882','1971482622','1973285222','1972528790','1973714059','1971887336','1972494714','1973121498','1972618279','1973316968','1973653166','1972012880','1973442926','1973378348','1971589309','1973624544','1972553244','1973671891','1973618048','1973411874','1973313332','1972389990','1972984202','1973464490','1972105165','1973261190','1973395490','1973388716','1972545578','1973094889','1972105345','1973405516','1973447768','1973198756','1973305622','1973297294','1971940820','1971542694','1972543832','1973665981','1973335196','1972918604','1973510430','1973107501','1973543028','1973535536','1972114045','1971764665','1971820015','1973022822','1972128872','1972920458','1973265727','1973477708','1972840670','1971918438','1973619523','1973168858','1973652488','1973579144','1973078058','1973503824','1972193726','1973641664','1972917888','1973646500','1972591111','1973006797','1973388757','1972410252','1972928335','1973550414','1972265834','1973130530','1973038675','1973457937','1972717585','1972919870','1973261838','1973533440','1973218867','1972453728','1973178289','1973146777','1972598090','1973594678','1971728899','1973240364','1973616943','1971806328','1972258399','1972289701','1973367096','1973437315','1973527597','1972472184','1971340884','1972003094','1971613728','1972346869','1973285948','1972121964','1972983319','1972979724','1971599976' ]"
376483117,_ItsEdithhh,"[ '#nationaldogday' ]",http://pbs.twimg.com/profile_images/752236147699429376/cCzP5nh__normal.jpg,216,103,en,1472250843070,769294178312257536,"[ '3161385541','588663589','160711329','192093747','2592243817','1658242676','3096652788','72202612','36495774','160444633','2915337535','24277513','2847258711','2423753824','2371110500','1001035417','1682500328','1062322764','2388463124','2816401003','1428196896','1115356872','391830197','948627812','2228839928','157235165','798234950','544155852','586671909','1034731716','2435762695','531689664','540361373','2251411716','956134470','1138383079','954771068','1616477791','1337024401','1101843289','199895715','390231275','724993094','254741932','524490271','191247812','400431245','222915111','310419405','603413591','537777266','334535007','429582905','170551796','453776630','207825343','558182621','449314525','564655121','178586974','160465067','161962593','61298090','528167418','255829088','127175499','357202486','223935682','88217972','321576262','278367886','104050267','348762839','187040735','406502052','465161410','482646991','475442199','215058970','448766029','251518992','318754119','325781976','308732825','97808389','305307910','409750287','348405857','115536576','298241742','91413403','235434652','348102116','376522511','178431379','371505194','250904658','336971599','188967696','54164420','221574019','274791738','336665871' ]"
